Date,Type,Tag,Sending Wallet,Sent Amount,Sent Currency,Sent Cost Basis,Receiving Wallet,Received Amount,Received Currency,Received Cost Basis,Fee Amount,Fee Currency,Gain (USD),Net Value (USD),Fee Value (USD),TxSrc,TxDest,TxHash,Description
2024-06-01 01:25:18 UTC,exchange,Swap,Knox SOl,9.99805507,SOL,1681.489594,Knox SOl,9.764644514,JUCYSOL,1681.489594,,,,1666.405036,,,,2JeaDoyVwBsf1egXNntduD4E7kNR4LFyx4UKk4rntmtFg2ytkhJdTB4sm8UjrXC5vhgx68AwmwksZHY3D8DmoE9s,
2024-06-01 01:25:36 UTC,transfer,,Knox SOl,9.764644514,JUCYSOL,,Solana (SOL) 9,9.764644514,JUCYSOL,,,,,0,,,,hp9SQywwpsn92hEr5sGMsRQJkjEmaKb4XZ1a4ynqtLvSVse62nRmqfxdUGfqSE4ybr3Q79wK8zE4BRskC1RPdu8,
2024-06-01 01:25:36 UTC,crypto_withdrawal,Cost,Knox SOl,0.000065,SOL,0.0109318085,,,,,,,-0.0000980687,0.0108337398,,,,hp9SQywwpsn92hEr5sGMsRQJkjEmaKb4XZ1a4ynqtLvSVse62nRmqfxdUGfqSE4ybr3Q79wK8zE4BRskC1RPdu8,
2024-06-01 01:30:59 UTC,crypto_deposit,,,,,,Bitcoin (BTC),0.02450279,BTC,,,,,0,,,,17911604a9eaa4bf6c21638be1d26310a7bed399b4299ea727dd5c81d05b7c81,
2024-06-01 01:42:18 UTC,crypto_deposit,,,,,,Knox SOl,0.00265872,SOL,0.4431366268,,,,0.4431366268,,,,5pb3MpHwQPGe3Wim1Hn1CErnqo36ik2DbbXC49yRsMNpNpSCRnJNHBd7PGpp71KiNAS3zRGEJqASG8WZ131Kb8r3,
2024-06-01 03:08:44 UTC,crypto_deposit,,,,,,Solana (SOL) 9,15,SOL,2509.77021,,,,2509.77021,,,,5Cd7HVEKaBwgtUMnaRpu3SvLNw2UHvPXpRaWtyR4Xg4cjo3f94q9eQo8EqoAzzRzBY1RdX6ZKZbd2xKtir5Ctvay,
2024-06-01 04:23:16 UTC,crypto_deposit,,,,,,Solana (SOL) 9,0.04035434,SOL,6.743151789,,,,6.743151789,,,,UhRn26wgnG2FrGjurC4Wyth5ieMuEFK7M1reTi3mKUeh2V6Tdu7RdJk61iyUDVH1Dc5UjDNsdDzhXV45F9hVP3Q,
2024-06-01 04:53:19 UTC,crypto_deposit,,,,,,Solana (SOL) 9,32.58438,BERN,0.1229225826,,,,0.1229225826,,,,3YeYZPh7PSBTDyxAXmSar9x1dcTVr6EBhLhy59ptqZUjb1ThpFKeGa7Bz9qUSpEX2aBKSQx64DpY1dViArxgocs5,
2024-06-01 05:53:15 UTC,crypto_deposit,,,,,,Solana (SOL) 9,5095,BSKT,,,,,0,,,,36nUzyeYneZgn2NTTLj6hWsN8j9EAG6qLhGb14wYrFtX567Hpb3G7vsA6jRH31FPUSiUvmmKRsMRknYJRvZJiqj9,
2024-06-01 12:53:21 UTC,transfer,To pool,Solana (SOL) 9,15.00246788,SOL,,Solana (SOL) 9,15.00246788,SOL,,,,,2503.599134,,,,3aMEf9xaNzDFvsxWTcnC7KpBhSjqnX5RPfUpsqF6wnPB1nAn1pPvZtnHLtVgy1PVxsfBXsLGPKV6GLCTpVKtBvzb,
2024-06-01 17:10:36 UTC,crypto_deposit,,,,,,Coinbase,0.018226238,SUI,0.01,,,,0.01,,,,EMwdXP7JcQJK6HCBewFbgafrmKSMLmgQZ5oZbkFaJG3K,
2024-06-01 17:10:41 UTC,crypto_deposit,,,,,,Coinbase,0.018224697,SUI,0.01,,,,0.01,,,,57JHN4dAsmvqP9RUhvg539dHwrvuEFhY7Vqj29HjFC84,
2024-06-01 18:09:14 UTC,crypto_deposit,Reward,,,,,Coinbase 2,0.000000397,SOL,,,,,0,,,,,
2024-06-01 21:17:36 UTC,crypto_deposit,,,,,,Knox Sol Personal,75.70680632,JUCYSOL,12920.12249,,,,12920.12249,,,,2VZQMiS4iatPH4tMdNA9UoJXs7gVqc8rqPMSnRdcu3xWHz73QWTDnn9GCcjDYXWpYX2W3u8Cx1E63Zc1iCeVEyzT,
2024-06-01 21:17:36 UTC,crypto_withdrawal,Cost,Knox Sol Personal,0.000105,SOL,0.0176590753,,,,,,,-0.0001049488,0.0175541265,,,,2VZQMiS4iatPH4tMdNA9UoJXs7gVqc8rqPMSnRdcu3xWHz73QWTDnn9GCcjDYXWpYX2W3u8Cx1E63Zc1iCeVEyzT,
2024-06-01 21:17:55 UTC,crypto_deposit,,,,,,Knox Sol Personal,10.49386303,JUCYSOL,1790.882148,,,,1790.882148,,,,2mqZ7adXDKuboDH7KfBd2Y3Zk8S8i2B9G6oRXFCtmhNVkSrTKMZmpyGjYdKGJC8Ty6WonzLghrCac6pz3QvFX1tH,
2024-06-01 21:17:55 UTC,crypto_withdrawal,Cost,Knox Sol Personal,0.000105,SOL,0.0176590753,,,,,,,-0.0001049488,0.0175541265,,,,2mqZ7adXDKuboDH7KfBd2Y3Zk8S8i2B9G6oRXFCtmhNVkSrTKMZmpyGjYdKGJC8Ty6WonzLghrCac6pz3QvFX1tH,
2024-06-03 07:07:57 UTC,crypto_deposit,,,,,,Solana (SOL) 9,12,SOL,1979.848517,,,,1979.848517,,,,5JUeGCPB6wUtLkbbQou3izGUZq2svdafhN6a5WuQ2Ls6BSpx4NBd2otqkq5LEKCNMMA1qLwCcGaUTQaUVzeaRgiQ,
2024-06-03 08:15:36 UTC,crypto_deposit,,,,,,Solana (SOL) 9,0.032581337,SOL,5.41834241,,,,5.41834241,,,,Yu5zQKocZuxKvWhsKJk3JKxkYEPwc3FffhZzFcXA5yJyEwJ7gH7pW8Seg3Djv9D1fF78b8bhGbSFA5nhc7qMZT8,
2024-06-03 08:19:38 UTC,crypto_deposit,,,,,,Knox Sol Personal,0.004461775,SOL,0.7420022299,,,,0.7420022299,,,,25P6hkXTRhpHhcsJ3bQhXjjtvZeqfzZCL3QcuR3MHX83vBbS6AKUixtqvN4PBFukc4rNa8yEXmKCyCBv4Synd2fP,
2024-06-03 11:18:31 UTC,crypto_deposit,,,,,,Knox SOl,20,SOL,3294.796304,,,,3294.796304,,,,245FEwFELVEeHrSWvvoWtTcnaJKug5mr2jLN4vbkrhqkZqpiu44jfsEuG83EzxPKDeS2iYNhTQVGKVexqUaXB5xq,
2024-06-03 11:20:54 UTC,transfer,To pool,Knox SOl,10.00246788,SOL,,Knox SOL,10.00246788,SOL,,,,,1647.80471,,,,3VdouoKzCWLqcxJCJXUMG1ktakrKVdjUU3FK52cAQwQYnAAbGwC7PocL2ATsDo3f4G5oNJNw7A6LRre4h7hhMGfp,
2024-06-03 11:22:06 UTC,transfer,To pool,Knox SOl,10.004758,SOL,,Knox SOL,10.004758,SOL,,,,,1648.181984,,,,3Z4BKNQjALmLNgCVe2G7rfTnfdfwHvidBddrQczd6gd2xHqSoG19Sec5T3fxgbE95FSiLqg3E7Tguyf8YMw7QG4B,
2024-06-03 11:23:38 UTC,exchange,,Solana (SOL) 9,12.000425,SOL,2012.994511,Solana (SOL) 9,1962.547627,USDC,1962.547627,,,-50.44688422,1962.547627,,,,3YJmiHdGVXHLVDbbQdwiyAjNUqDsSdj7LTAmvSE1LNgZA3KPTci2qyLDsHNmHjico6CGxK6thaoc6PwR6cBGhqjH,
2024-06-03 11:24:47 UTC,crypto_withdrawal,Cost,Solana (SOL) 9,0.000505,SOL,0.0844955971,,,,,,,-0.0013019904,0.0831936067,,,,3VvCGoCFGXkbBuEtT2oUHZ6UWLVTXdkHqT1t1vMRtuyut2yVCWPPKsNpZzatPQHTvqqDwtEfdjycJm542awFQ1ET,
2024-06-03 11:24:47 UTC,crypto_withdrawal,Cost,Solana (SOL) 9,1962.547627,USDC,1962.54766,,,,,,,-0.0000329379,1962.547627,,,,3VvCGoCFGXkbBuEtT2oUHZ6UWLVTXdkHqT1t1vMRtuyut2yVCWPPKsNpZzatPQHTvqqDwtEfdjycJm542awFQ1ET,
2024-06-03 11:27:38 UTC,crypto_deposit,,,,,,Bitcoin (BTC),0.02375933,BTC,,,,,0,,,,ff9607200d2060378bfe7ef1fab2e2fa44e3beb56ee8ade38b0280b8e9f4fc7f,
2024-06-03 11:47:38 UTC,crypto_deposit,,,,,,Knox SOl,0.00265872,SOL,0.4379970415,,,,0.4379970415,,,,22ixGd87qFHMhvvLKAQ6sV1pHTNqb4j3wAESEc7rCkMRBdSyawP5gHziYCTzYrcmnFPgtuzKxTgcdW2F3yf3PjyY,
2024-06-03 11:50:16 UTC,crypto_deposit,Reward,,,,,Knox SOl,1551.469003,JTO,,,,,0,,,,3DmMxMVamPCyMxhAFzGpb115jtw98rw8NG4UUWcbShRjeZXi4mNbmb1VpGkT61jjMsgm8HCVcYNNi6Pxph1LU581,
2024-06-03 19:20:05 UTC,exchange,,Knox SOl,10,JTO,0.071110156,Knox SOl,34.804295,USDC,34.87506938,0.000425,SOL,34.80395922,34.804295,0.0707743753,,,HsaadVG1gpEAE2HTCiCqPjo3awgfsj4yQxDLEErBugc42emS6xPSvUiQMEK8JU86casjR26vnsqmJyWTvjWBjw6,
2024-06-03 19:20:26 UTC,crypto_withdrawal,Cost,Knox SOl,0.000065,SOL,0.0108756709,,,,,,,-0.0000513547,0.0108243162,,,,xWqof1HsdYJ9z4GUovGSHZWH6k4GyUzSaErR8qAm8w2vNG3hgEfpXv44EJP1vb3w45HzDE6hRCvS6ZTiVgewUjH,
2024-06-03 19:20:49 UTC,transfer,,Knox SOl,34.804295,USDC,,Coinbase,34.804295,USDC,,,,,34.8,,,,xWqof1HsdYJ9z4GUovGSHZWH6k4GyUzSaErR8qAm8w2vNG3hgEfpXv44EJP1vb3w45HzDE6hRCvS6ZTiVgewUjH,
2024-06-03 19:28:22 UTC,crypto_deposit,,,,,,Coinbase,209.7188297,SUI,218.85,,,,218.85,,,,HYwZMW36FjB6EqYzBxBf1SLziTFNW8AbcqYJtib7EM3s,
2024-06-03 19:29:12 UTC,crypto_deposit,,,,,,Coinbase,0.00108648,SUI,,,,,0,,,,GdMHHDa4K3oqs8DJM6nWdE9nM5cYCkCsY6cNHf5tQeD,
2024-06-03 19:32:11 UTC,crypto_deposit,,,,,,Coinbase,401.3907315,SUI,418.95,,,,418.95,,,,H6AT8f4qGNj1WCQY9kA4d4Righ8XpCV1x5WffyHtwCEX,
2024-06-03 19:32:16 UTC,crypto_deposit,,,,,,Coinbase,0.017449823,SUI,0.01,,,,0.01,,,,8fsesWd6V7yFLLLwQu9ct31sHWyCPLvT6tAGBLFqeP1j,
2024-06-03 19:32:26 UTC,crypto_deposit,,,,,,Coinbase,0.016625934,SUI,0.01,,,,0.01,,,,FUkvAP5n3dvvd3K6rNtLVtbY3RJ32xdvgnEM1zkTmSMZ,
2024-06-03 19:32:36 UTC,crypto_deposit,,,,,,Coinbase,0.016358804,SUI,0.01,,,,0.01,,,,4cbtFmv4pfFZHiiJmAWRiCeGjkYhsJaBHmYqGxnVR9td,
2024-06-03 19:32:46 UTC,crypto_deposit,,,,,,Coinbase,0.016625897,SUI,0.01,,,,0.01,,,,9RVRoDYE72YgWuUfdCFHePxH69K2qCqSegpyQHQDgMPY,
2024-06-03 19:32:51 UTC,crypto_deposit,,,,,,Coinbase,0.01652364,SUI,0.01,,,,0.01,,,,HXEgjt6h3cZ9Y8h2eyTj83Sxq32DFvPaM1Lzxd9uT7Ts,
2024-06-03 19:32:56 UTC,crypto_deposit,,,,,,Coinbase,0.016626061,SUI,0.01,,,,0.01,,,,CGW53u1AtKeuxbekhRANHTS9u2cnxn8LgrHLSGyvz6qD,
2024-06-03 19:33:06 UTC,crypto_deposit,,,,,,Coinbase,0.016624181,SUI,0.01,,,,0.01,,,,3qoKiXDoHq6NoJuvxVqSEPkpAexBjq4xYBXVDWtd3fbG,
2024-06-03 19:33:11 UTC,crypto_deposit,,,,,,Coinbase,0.00499896,SUI,,,,,0,,,,8egDWajVWSdQpyXdMcqFQfXfiKhobEpBpCw4qAy7iTfG,
2024-06-03 19:33:12 UTC,exchange,,Coinbase,615.2,SUI,644.520159,Coinbase,641.88608,USDC,644.4536243,2.56754432,USDC,-0.0665346769,641.88608,2.56754432,,,f4bcfa3b-772b-4e07-90a2-7073f5f5274a,advanced trade
2024-06-03 19:33:17 UTC,crypto_deposit,,,,,,Coinbase,0.01658753,SUI,0.01,,,,0.01,,,,EtEpPWkRctd7HBpksh1MH3TpD4pgvwEzWzikcxAHZMzN,
2024-06-03 19:33:27 UTC,crypto_deposit,,,,,,Coinbase,0.016517443,SUI,0.01,,,,0.01,,,,6ppTqTKZ5EJAZhqiFgmm2ScgPAxg8KNjEdqBWhNwQAVd,
2024-06-03 19:33:31 UTC,crypto_deposit,,,,,,Coinbase,0.016451345,SUI,0.01,,,,0.01,,,,5rCnfBXFpD9ZJ6jvgez9rvTabvUcYubGbiARwZfRsA8Z,
2024-06-03 19:33:41 UTC,crypto_deposit,,,,,,Coinbase,0.016625979,SUI,0.01,,,,0.01,,,,ChNsLw52PFJRvMcsXsnVn4SnB1rSFyRrJQSF7rKudJa9,
2024-06-03 19:33:46 UTC,crypto_deposit,,,,,,Coinbase,0.0166232,SUI,0.01,,,,0.01,,,,69zui3Z1K61hQvmTuuqZTqQj2L5PJLeMzrpV3nzn5upP,
2024-06-03 19:33:49 UTC,sell,,Coinbase,674.122831,USDC,676.7508795,Coinbase,674.12,USD,,,,-2.630879518,674.12,,,,5f6cdf16-ee06-56f7-844d-f8ced15bc2a1,
2024-06-03 19:33:57 UTC,crypto_deposit,,,,,,Coinbase,0.016517126,SUI,0.01,,,,0.01,,,,6oPYmC4rugknAUQ1ros9dTDhb96tYrDnu7egcjDq9XbC,
2024-06-03 19:34:01 UTC,crypto_deposit,,,,,,Coinbase,0.016666228,SUI,0.01,,,,0.01,,,,C5jFVrqeeSZRKzWEMb3NEutJrfMT5pUokexRpWm83T82,
2024-06-03 19:34:13 UTC,crypto_deposit,,,,,,Coinbase,0.016547116,SUI,0.01,,,,0.01,,,,G1TNy8L8KWVWkuSKrLntr2snufuJmghUQsnJPR3eYZkT,
2024-06-03 19:34:13 UTC,crypto_deposit,,,,,,Coinbase,0.00304272,SUI,,,,,0,,,,BeA3MWHvVSZUdzVXrU7ADaC5kAyGDKbPeWUZEGSPCkm9,
2024-06-03 19:34:21 UTC,crypto_deposit,,,,,,Coinbase,0.016451049,SUI,0.01,,,,0.01,,,,HMa59MCaGnZEumwDBygziiV1yfeU6kFYj6kpd8uLoYuS,
2024-06-03 19:34:26 UTC,crypto_deposit,,,,,,Coinbase,0.016624322,SUI,0.01,,,,0.01,,,,7H3G2rQoFNmzUAZgf688jcGxJnFUM6jSyAzV7whzGW2w,
2024-06-03 19:35:12 UTC,crypto_deposit,,,,,,Coinbase,0.0020646,SUI,,,,,0,,,,Et3sbKRcTCZoipcUniafjcPQrwMikyzoTNkKaLkuPPH1,
2024-06-03 22:11:18 UTC,crypto_deposit,,,,,,Solana (SOL) 9,2.86401,BERN,0.0103050456,,,,0.0103050456,,,,4ch8f4p5YiA2nQ27EHnGFmsFvdsyhvQoaWx6sUGQcfLvkEu2UzThpx9e9E4xvC9msZQHeMWMz1c5j4JnjGTMS4RC,
2024-06-04 01:20:56 UTC,exchange,,Knox SOl,1541.46,JTO,0.0027189177,Knox SOl,5434.99551,USDC,5434.998212,0.00001625,SOL,5434.995493,5434.99551,0.002701813,3LACH1LTqL8dRfcEmPsnkQ6518zRbFcGkDcsf6nDrZCN,3hNMXyYQ5u8vYnSCy4acxyRNEhA4CHBYvPBGXKLXsqwn,4sDWkG44UotBNAcKn2SpPub7pXYbHw1YB58ro14z1V7NCQd8mdKFeRRyYXnojDb4EUHbU7qpymjmh7CzePSPHVom,
2024-06-04 01:24:32 UTC,crypto_withdrawal,,Knox SOl,0.00269872,SOL,0.4515444708,,,,,,,-0.0028406755,0.4487037953,,3hNMXyYQ5u8vYnSCy4acxyRNEhA4CHBYvPBGXKLXsqwn,ALURujZtJN99W29AvxVUHh2jhrcY9rKb1AmVXuC3AMze,5VjFr9xYEXh2fAt5Hh8azkNWqayZ8QYMdH8CyxskLX8TtSWiWHhZi4EXckfj6YoVDN4XP6VAPtGCXK5PpinyRwLA,
2024-06-04 01:24:32 UTC,crypto_withdrawal,,Knox SOl,2010,USDC,2010.000999,,,,,,,-0.0009991994,2010,,3hNMXyYQ5u8vYnSCy4acxyRNEhA4CHBYvPBGXKLXsqwn,ALURujZtJN99W29AvxVUHh2jhrcY9rKb1AmVXuC3AMze,5VjFr9xYEXh2fAt5Hh8azkNWqayZ8QYMdH8CyxskLX8TtSWiWHhZi4EXckfj6YoVDN4XP6VAPtGCXK5PpinyRwLA,
2024-06-04 01:25:30 UTC,transfer,,Knox SOl,3424.99551,USDC,,Solana (SOL) 9,3424.99551,USDC,,,,,3424.99551,,3hNMXyYQ5u8vYnSCy4acxyRNEhA4CHBYvPBGXKLXsqwn,7fayJEQfbLHZ4QXuv1vWLbFLsdJTE9a8woagyARMLrcS,BnA7xkVXsU8wKZsEfv4r9KkVWJh8HHFbXMFoUCetVW65Sd9PUHTbELBQ9X6AFN9zc19K27MKS78dLVanzcxkRuW,
2024-06-04 01:25:30 UTC,crypto_withdrawal,Cost,Knox SOl,0.000065,SOL,0.0108756709,,,,,,,-0.0000684191,0.0108072518,,3hNMXyYQ5u8vYnSCy4acxyRNEhA4CHBYvPBGXKLXsqwn,7fayJEQfbLHZ4QXuv1vWLbFLsdJTE9a8woagyARMLrcS,BnA7xkVXsU8wKZsEfv4r9KkVWJh8HHFbXMFoUCetVW65Sd9PUHTbELBQ9X6AFN9zc19K27MKS78dLVanzcxkRuW,
2024-06-04 01:27:07 UTC,crypto_deposit,,,,,,Bitcoin (BTC),0.02901963,BTC,,,,,0,,,,58802e5d3124e1310cab82d2166dd3e5a31cc64b12360c81e9cbd5063c099564,
2024-06-04 01:34:38 UTC,crypto_withdrawal,Cost,Solana (SOL) 9,0.000505,SOL,0.0844955971,,,,,,,-0.0005315636,0.0839640335,,2nPvNdWHk7gZgfaoFVT9u45fsV1jgSwv9RVbN9Af8nR1,7fayJEQfbLHZ4QXuv1vWLbFLsdJTE9a8woagyARMLrcS,4jE2iVhyB9wi2FH2ESWNWcAPGop7YxNZznFRFZ8KA9yjLATniP8xDf8QrNiwX11v84VcTwmCt5CvdZeEF5mrTV7M,
2024-06-04 01:34:38 UTC,crypto_withdrawal,,Solana (SOL) 9,3424.99551,USDC,3424.997213,,,,,,,-0.0017026136,3424.99551,,2nPvNdWHk7gZgfaoFVT9u45fsV1jgSwv9RVbN9Af8nR1,7fayJEQfbLHZ4QXuv1vWLbFLsdJTE9a8woagyARMLrcS,4jE2iVhyB9wi2FH2ESWNWcAPGop7YxNZznFRFZ8KA9yjLATniP8xDf8QrNiwX11v84VcTwmCt5CvdZeEF5mrTV7M,
2024-06-04 01:35:12 UTC,crypto_deposit,,,,,,Knox SOl,0.00265872,SOL,0.4420531787,,,,0.4420531787,,ALURujZtJN99W29AvxVUHh2jhrcY9rKb1AmVXuC3AMze,3hNMXyYQ5u8vYnSCy4acxyRNEhA4CHBYvPBGXKLXsqwn,2Q5daB6rU8AhpA7nnLKkjpXRdcgsxioHDSNsDUtuQ9Yip4Kmsq8NWF2GM1eSLVzieAPed9MqYAUzMX5a4aRaMqUu,
2024-06-04 05:04:02 UTC,crypto_deposit,,,,,,Coinbase,5000,USDC,5000,,,,5000,,,,4nCGFf5XNPe9yYNVGWXE4LgmMwPgvCNDiccSaEpPWrrV12kvyJ3A3cnQkTDdFvYoYWy3hRBt5Y8nhRy1DfUSS25X,
2024-06-04 13:38:34 UTC,crypto_deposit,Reward,,,,,Coinbase 2,0.000000004,SOL,,,,,0,,,,,
2024-06-04 17:10:35 UTC,crypto_deposit,,,,,,Coinbase,4.012176913,SUI,4.15,,,,4.15,,,,9wXGABv3AkxG4Tmb7L6WpXQpjUpi5ydBdk6m3TjMhbib,
2024-06-04 17:19:36 UTC,sell,,Coinbase,5000,USDC,5000.000084,Coinbase,5000,USD,,,,-0.0000839163,5000,,,,a21df9d6-524e-55ef-8a56-ea6c73cada32,
2024-06-04 17:25:36 UTC,crypto_withdrawal,,Coinbase,4.293963968,SUI,4.301903074,,,,,,,0.1280969254,4.43,,,0xb7847468db546ba85acb9dcdc0c5190b3ca6427d713ff52a4f8183c81f8a39e1,JTc8b59eRtKogRDqr9Dj6W3Vr9LEh25A6JPMk3exBya,
2024-06-04 17:29:13 UTC,transfer,,Knox SOl,0.25,SOL,0.0108756709,Coinbase,0.25,SOL,,0.000065,SOL,0.0000807291,42.14,0.0109564,3hNMXyYQ5u8vYnSCy4acxyRNEhA4CHBYvPBGXKLXsqwn,,2E1sxdDJf7GPfRmHqMz3u6MBCaBic2CYu7yGUTPAFYbTYX5vu7qUbkgL2oAYBdL8Do3rNDcavEBHfJMJuVaN4jb2,
2024-06-04 17:30:33 UTC,exchange,,Coinbase,0.25,SOL,41.99895863,Coinbase,42.194999,USDC,42.363779,0.16878,USDC,0.3648203719,42.194999,0.16878,,,1226d691-ea66-4ee0-8218-503b153d9f12,advanced trade
2024-06-04 17:30:43 UTC,exchange,,Coinbase,38.468725,USDC,38.7770903,Coinbase,37.19660133,SUI,38.6225999,0.1538749004,USDC,-0.1544904032,38.468725,0.1538749004,,,a7c2b11e-aa66-4033-af7d-010c2ddf780e,advanced trade
2024-06-04 17:30:57 UTC,crypto_withdrawal,,Coinbase,37.19660133,SUI,38.6225999,,,,,,,-0.1625999014,38.46,,,0xb7847468db546ba85acb9dcdc0c5190b3ca6427d713ff52a4f8183c81f8a39e1,BzW4Qjmu34chSSrZfTasM4YTQNHJsSJnbHsS8MUdPBSf,
2024-06-04 17:43:50 UTC,crypto_deposit,,,,,,Coinbase,4.188435697,SUI,4.32,,,,4.32,,,,AsRf5RQJKizUjjoBeZFjUB6MCWNHJ6LdYR1R71VBVLLE,
2024-06-04 17:43:55 UTC,crypto_deposit,,,,,,Coinbase,36.7230991,SUI,37.91,,,,37.91,,,,GsUqvBZoBaabhM8xpEtmhu5Znyz2xzPB6bFAc6Hia5vs,
2024-06-04 17:44:11 UTC,crypto_deposit,,,,,,Coinbase,0.00108648,SUI,,,,,0,,,,Ba1vmFJ87ueTrbRTZMv2tekS4riP1SZx9oGdowSMh3QX,
2024-06-04 17:45:25 UTC,crypto_withdrawal,,Coinbase,2.035733643,SUI,2.101529128,,,,,,,-0.0015291275,2.1,,,0xb7847468db546ba85acb9dcdc0c5190b3ca6427d713ff52a4f8183c81f8a39e1,FuNNK16sT5KuZZx8eZgSDa1EGqfLEmrsgmdswxUMkr6u,
2024-06-04 17:45:43 UTC,crypto_withdrawal,,Coinbase,2.034329513,SUI,2.100079616,,,,,,,-0.0000796157,2.1,,,0xb7847468db546ba85acb9dcdc0c5190b3ca6427d713ff52a4f8183c81f8a39e1,4ELtWbdjSXZkdhZqFALPQqcicj5fFnC9cB6nhEisDgHf,
2024-06-04 17:56:50 UTC,crypto_deposit,,,,,,Coinbase,3.876944115,SUI,4.02,,,,4.02,,,,3PKDqcqbpiB1Km1cwkCMfmvFtR6j8jPQY8XuCPn3Lzy4,
2024-06-04 17:56:55 UTC,crypto_deposit,,,,,,Coinbase,0.369419841,SUI,0.38,,,,0.38,,,,CTNNMiGdYhDUu9SYjgEL6gMMYrEGRSzLFDrLoG5V2o1M,
2024-06-04 17:57:17 UTC,crypto_deposit,,,,,,Coinbase,0.00010836,SUI,,,,,0,,,,CE2uE6EjWo36izLBppJSDsuwRWb8w79mbFFv2sTjKu9x,
2024-06-04 17:58:38 UTC,crypto_withdrawal,,Coinbase,41.08903043,SUI,42.42839126,,,,,,,0.1816087432,42.61,,,0xb7847468db546ba85acb9dcdc0c5190b3ca6427d713ff52a4f8183c81f8a39e1,eLNWNHyDidmC41LbH7CfTSjsztBrA6Y4CdVC7Ma9sbz,
2024-06-04 17:59:12 UTC,exchange,,Coinbase,3.390039,USDC,3.417213556,Coinbase,3.266563731,SUI,3.403599159,0.0135601594,USDC,-0.0136143969,3.390039,0.0135601594,,,d0ad8bcd-f0cc-4e35-9e70-1c1a741a34a3,advanced trade
2024-06-04 17:59:34 UTC,crypto_withdrawal,,Coinbase,3.266563732,SUI,3.403599159,,,,,,,-0.0235991604,3.38,,,0xb7847468db546ba85acb9dcdc0c5190b3ca6427d713ff52a4f8183c81f8a39e1,9Cm2gyYb6NaG88cP6SRbhSWQyrCEUuTAwb7d8iGU8Gus,
2024-06-05 11:24:59 UTC,crypto_deposit,,,,,,Knox SOl,18,SOL,,,,,0,,juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,3hNMXyYQ5u8vYnSCy4acxyRNEhA4CHBYvPBGXKLXsqwn,hxzP4Vtfyi4FKEs3D1xGbSB2VdZd88QxrkziNhAu3hNfCYzLWLfb62oR937XNbUZGQ87TzkfnQCUHGixshGwmeM,
2024-06-05 11:27:49 UTC,crypto_withdrawal,,Knox SOl,8.00246788,SOL,1338.957033,,,,,,,42.35158356,1381.308617,,3hNMXyYQ5u8vYnSCy4acxyRNEhA4CHBYvPBGXKLXsqwn,D1LrkxH9DrBpKng1xd7DJGA2kvSkFjLQ2YBmFY5rET2u,2oxDqV7gX8eMyjSo35DnZyXDMQztFX1CJqFwBhQbyu88DwTu2f2xVeKnmXZcLLKmh3JTuLnzxt2XNgSPUJfi11Jd,
2024-06-05 11:29:58 UTC,exchange,,Knox SOl,9.998005447,SOL,1672.34298,Knox SOl,1725.298091,USDC,1725.298091,,,52.95511055,1725.298091,,3LoAYHuSd7Gh8d7RTFnhvYtiTiefdZ5ByamU42vkzd76,3hNMXyYQ5u8vYnSCy4acxyRNEhA4CHBYvPBGXKLXsqwn,5TgnCn3YtPZ5miUFKzqdpJe9pbQMLz9JqVJq3GvTKF6jKiG4FK7d353aA1KQs6Gv7g1eg7q7t3s381iWQMX5hQY3,
2024-06-05 11:30:18 UTC,transfer,,Knox SOl,1725.298091,USDC,,Solana (SOL) 9,1725.298091,USDC,,,,,1725.298091,,3hNMXyYQ5u8vYnSCy4acxyRNEhA4CHBYvPBGXKLXsqwn,7fayJEQfbLHZ4QXuv1vWLbFLsdJTE9a8woagyARMLrcS,4ScnfXRWucsUrD8LawoddyAEQuEwjiN79ExJcGjqgyGKwQqgTQodYmo6zPqVU9JJkdhwidYUq9eofqWWdwnsaqV2,
2024-06-05 11:30:18 UTC,crypto_withdrawal,Cost,Knox SOl,0.000065,SOL,0.0108337398,,,,,,,0.0003859316,0.0112196714,,3hNMXyYQ5u8vYnSCy4acxyRNEhA4CHBYvPBGXKLXsqwn,7fayJEQfbLHZ4QXuv1vWLbFLsdJTE9a8woagyARMLrcS,4ScnfXRWucsUrD8LawoddyAEQuEwjiN79ExJcGjqgyGKwQqgTQodYmo6zPqVU9JJkdhwidYUq9eofqWWdwnsaqV2,
2024-06-05 11:31:39 UTC,crypto_withdrawal,Cost,Solana (SOL) 9,0.000505,SOL,0.0841698248,,,,,,,0.0029983915,0.0871682163,,2nPvNdWHk7gZgfaoFVT9u45fsV1jgSwv9RVbN9Af8nR1,7fayJEQfbLHZ4QXuv1vWLbFLsdJTE9a8woagyARMLrcS,4zUfNLfTbyk3KuJMGgSFPmis7MB1nRiFxJwCaqshGN6HxC6AoMBLRFn1jgRMHATuQTUrBoXHemkjNFoRHM7sS5fG,
